,car_name,brand,model,vehicle_age,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_km_driven
13305,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10,Dealer,Diesel,Automatic,14.94,2143,204.0,5,775000,15.45763738099176
13306,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,9,Dealer,Petrol,Automatic,11.74,1796,186.0,5,1050000,15.33437804731294
13307,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,9,Dealer,Diesel,Automatic,14.84,2143,167.62,5,1400000,16.1357092861044
13308,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,5,Dealer,Petrol,Automatic,14.74,1991,181.03,5,2525000,15.425215903299383
13309,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,5,Individual,Diesel,Automatic,19.27,2143,170.0,5,2500000,14.609640474436812
13310,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,5,Dealer,Petrol,Automatic,14.74,1991,184.0,5,2800000,14.803424831505483
13311,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,5,Dealer,Diesel,Automatic,19.27,2143,170.0,5,2500000,14.213711798105672
13312,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,4,Dealer,Diesel,Automatic,19.27,2143,167.62,5,3375000,15.47119889400884
13313,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10,Dealer,Diesel,Automatic,14.94,2143,204.0,5,750000,15.720671786825555
13314,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,9,Dealer,Petrol,Automatic,11.74,1796,186.0,5,1275000,15.943064208162003
13315,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2,Dealer,Petrol,Automatic,11.9,1950,201.15,5,3775000,14.568668693380506
13316,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10,Dealer,Diesel,Automatic,14.94,2143,204.0,5,750000,15.720671786825555
13317,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,3,Dealer,Petrol,Automatic,14.74,1991,181.04,5,3650000,12.965784284662087
13318,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,13,Dealer,Petrol,Automatic,11.74,1796,186.0,5,895000,15.798674298826828
13319,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,7,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1165000,16.414685235807216
13320,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10,Dealer,Diesel,Automatic,14.94,2143,204.0,5,1090000,15.82376527978966
13321,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,13,Dealer,Petrol,Manual,11.7,1796,178.0,5,425000,15.798674298826828
13322,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,3,Dealer,Petrol,Automatic,14.74,1991,181.03,5,3480000,12.683213954934427
13323,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,7,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1475000,16.194602975157967
13324,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10,Dealer,Petrol,Automatic,11.74,1796,186.0,5,650000,15.848427334023928
13325,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,11,Dealer,Petrol,Automatic,11.7,1796,178.0,5,800000,16.194602975157967
13326,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2,Dealer,Petrol,Automatic,11.9,1950,201.15,5,3775000,14.568668693380506
13327,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,9,Dealer,Petrol,Automatic,11.74,1796,186.0,5,1275000,15.943064208162003
13328,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,9,Dealer,Diesel,Automatic,19.71,2143,201.15,5,1180000,15.609640474436812
13329,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,4,Dealer,Diesel,Automatic,19.71,2143,201.15,5,2800000,15.82376527978966
13330,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10,Dealer,Petrol,Automatic,11.74,1796,186.0,5,900000,16.75368684405352
13331,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2,Dealer,Petrol,Automatic,11.9,1950,201.15,5,3775000,14.568668693380506
13332,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,11,Individual,Petrol,Automatic,11.7,1796,178.0,5,840000,15.82376527978966
13333,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,9,Dealer,Petrol,Automatic,14.74,1991,181.04,5,1190000,15.638209626633582
13334,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,9,Dealer,Petrol,Automatic,11.74,1796,186.0,5,1275000,15.943064208162003
13335,Honda WR-V,Honda,WR-V,1,Individual,Petrol,Manual,17.5,1199,88.7,5,925000,12.287712379549449
13336,Honda WR-V,Honda,WR-V,1,Individual,Petrol,Manual,17.5,1199,88.7,5,924000,12.287712379549449
13337,Honda WR-V,Honda,WR-V,4,Individual,Diesel,Manual,25.5,1498,98.6,5,835000,16.457637380991763
13338,Honda WR-V,Honda,WR-V,3,Dealer,Petrol,Manual,17.5,1199,88.7,5,900000,14.053247125912426
13339,Honda WR-V,Honda,WR-V,3,Individual,Petrol,Manual,17.5,1199,88.7,5,700000,15.287712379549449
13340,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,600000,14.609640474436812
13341,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,725000,14.92142256922287
13342,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,13.901149735592224
13343,Honda WR-V,Honda,WR-V,4,Individual,Diesel,Manual,25.5,1498,98.6,5,775000,15.287712379549449
13344,Honda WR-V,Honda,WR-V,2,Individual,Diesel,Manual,25.5,1498,98.6,5,1000000,14.4893462407191
13345,Honda WR-V,Honda,WR-V,4,Individual,Petrol,Manual,17.5,1199,88.7,5,650000,13.872674880270605
13346,Honda WR-V,Honda,WR-V,3,Individual,Diesel,Manual,25.5,1498,98.6,5,1000000,15.287712379549449
13347,Honda WR-V,Honda,WR-V,4,Individual,Petrol,Manual,17.5,1199,88.7,5,700000,16.28771237954945
13348,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,725000,16.01017840402054
13349,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,975000,14.914945656040324
13350,Honda WR-V,Honda,WR-V,3,Dealer,Petrol,Manual,17.5,1199,88.7,5,770000,14.272483991934875
13351,Honda WR-V,Honda,WR-V,2,Individual,Petrol,Manual,17.5,1199,88.7,5,906000,14.609640474436812
13352,Honda WR-V,Honda,WR-V,4,Dealer,Petrol,Manual,17.5,1199,88.7,5,650000,14.358101707440847
13353,Honda WR-V,Honda,WR-V,4,Dealer,Petrol,Manual,17.5,1199,88.7,5,625000,15.1357092861044
13354,Honda WR-V,Honda,WR-V,2,Dealer,Petrol,Manual,17.5,1199,88.7,5,875000,13.287712379549449
13355,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,13.901149735592224
13356,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,600000,14.609640474436812
13357,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,825000,13.947362982504432
13358,Honda WR-V,Honda,WR-V,4,Individual,Diesel,Manual,25.5,1498,98.6,5,775000,16.747143998186747
13359,Honda WR-V,Honda,WR-V,3,Individual,Petrol,Manual,17.5,1199,88.7,5,835000,14.213711798105672
13360,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,895000,14.425215903299383
13361,Honda WR-V,Honda,WR-V,4,Dealer,Petrol,Manual,17.5,1199,88.7,5,825000,15.063816367622614
13362,Honda WR-V,Honda,WR-V,3,Dealer,Petrol,Manual,17.5,1199,88.7,5,849000,13.287712379549449
13363,Honda WR-V,Honda,WR-V,4,Dealer,Petrol,Manual,17.5,1199,88.7,5,765000,15.095067301607054
13364,Honda WR-V,Honda,WR-V,1,Individual,Petrol,Manual,17.5,1199,88.7,5,924000,12.287712379549449
13365,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,15.872674880270605
13366,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,850000,15.029977346589579
13367,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,799000,15.288109066143786
13368,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,825000,13.947362982504432
13369,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,885000,15.82376527978966
13370,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,975000,14.914945656040324
13371,Honda WR-V,Honda,WR-V,4,Individual,Diesel,Manual,25.5,1498,98.6,5,775000,15.872674880270605
13372,Honda WR-V,Honda,WR-V,4,Dealer,Petrol,Manual,17.5,1199,88.7,5,785000,15.053247125912426
13373,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,850000,15.66622400280318
13374,Honda WR-V,Honda,WR-V,4,Dealer,Petrol,Manual,17.5,1199,88.7,5,781000,13.89178370321831
13375,Honda WR-V,Honda,WR-V,3,Individual,Diesel,Manual,25.5,1498,98.6,5,950000,14.287712379549449
13376,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,825000,13.425215903299383
13377,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,895000,14.425215903299383
13378,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,600000,14.609640474436812
13379,Honda WR-V,Honda,WR-V,3,Dealer,Petrol,Manual,17.5,1199,88.7,5,775000,14.550746785383243
13380,Honda WR-V,Honda,WR-V,2,Individual,Diesel,Manual,25.5,1498,98.6,5,950000,15.609640474436812
13381,Honda WR-V,Honda,WR-V,3,Individual,Petrol,Manual,17.5,1199,88.7,5,835000,14.213711798105672
13382,Honda WR-V,Honda,WR-V,3,Dealer,Petrol,Manual,17.5,1199,88.7,5,770000,14.272483991934875
13383,Honda WR-V,Honda,WR-V,4,Dealer,Petrol,Manual,17.5,1199,88.7,5,733000,14.45763738099176
13384,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,955000,16.053247125912428
13385,Honda WR-V,Honda,WR-V,4,Dealer,Petrol,Manual,17.5,1199,88.7,5,760000,14.647008638441648
13386,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,725000,14.92142256922287
13387,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,840000,15.010178404020541
13388,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,745000,15.345405246717796
13389,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,799000,15.288109066143786
13390,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,850000,15.66622400280318
13391,Honda WR-V,Honda,WR-V,2,Dealer,Petrol,Manual,17.5,1199,88.7,5,875000,12.476746203939467
13392,Honda WR-V,Honda,WR-V,2,Dealer,Petrol,Manual,17.5,1199,88.7,5,799000,14.520373136339725
13393,Honda WR-V,Honda,WR-V,4,Individual,Petrol,Manual,17.5,1199,88.7,5,850000,14.287712379549449
13394,Honda WR-V,Honda,WR-V,4,Individual,Diesel,Manual,25.5,1498,98.6,5,775000,16.747143998186747
13395,Honda WR-V,Honda,WR-V,4,Individual,Diesel,Manual,25.5,1498,98.6,5,835000,16.457637380991763
13396,Honda WR-V,Honda,WR-V,2,Dealer,Petrol,Manual,17.5,1199,88.7,5,875000,12.476746203939467
13397,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,745000,15.345405246717796
13398,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,16.259117979968547
13399,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,955000,16.053247125912428
13400,Honda WR-V,Honda,WR-V,2,Dealer,Petrol,Manual,17.5,1199,88.7,5,850000,14.66622400280318
13401,Honda WR-V,Honda,WR-V,3,Dealer,Petrol,Manual,17.5,1199,88.7,5,795000,14.213711798105672
13402,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,15.872674880270605
13403,Honda WR-V,Honda,WR-V,4,Individual,Petrol,Manual,17.5,1199,88.7,5,750000,16.053247125912428
13404,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,16.39707293895368
13405,Honda WR-V,Honda,WR-V,3,Dealer,Petrol,Manual,17.5,1199,88.7,5,548000,14.990236949527585
13406,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,895000,14.425215903299383
13407,Honda WR-V,Honda,WR-V,4,Individual,Petrol,Manual,17.5,1199,88.7,5,650000,13.872674880270605
13408,Honda WR-V,Honda,WR-V,4,Individual,Diesel,Manual,25.5,1498,98.6,5,825000,15.872674880270605
13409,Honda WR-V,Honda,WR-V,4,Individual,Diesel,Manual,25.5,1498,98.6,5,750000,14.872674880270605
13410,Honda WR-V,Honda,WR-V,4,Individual,Diesel,Manual,25.5,1498,98.6,5,775000,16.747143998186747
13411,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,700000,15.609640474436812
13412,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,23.7,1498,97.89,5,785000,15.550746785383243
13413,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,15.872674880270605
13414,Honda WR-V,Honda,WR-V,1,Individual,Petrol,Manual,17.5,1199,88.7,5,924000,12.287712379549449
13415,Honda WR-V,Honda,WR-V,2,Individual,Diesel,Manual,25.5,1498,98.6,5,1000000,14.4893462407191
13416,Honda WR-V,Honda,WR-V,3,Dealer,Petrol,Manual,17.5,1199,88.7,5,750000,14.425215903299383
13417,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,890000,15.010178404020541
13418,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,875000,14.838957674201383
13419,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,749000,14.460327901362927
13420,Honda WR-V,Honda,WR-V,3,Individual,Diesel,Manual,25.5,1498,98.6,5,900000,14.609640474436812
13421,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,825000,13.425215903299383
13422,Honda WR-V,Honda,WR-V,2,Individual,Diesel,Manual,25.5,1498,98.6,5,950000,15.609640474436812
13423,Honda WR-V,Honda,WR-V,4,Individual,Petrol,Manual,17.5,1199,88.7,5,750000,13.872674880270605
13424,Honda WR-V,Honda,WR-V,3,Dealer,Petrol,Manual,17.5,1199,88.7,5,795000,14.213711798105672
13425,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,850000,15.871087042254524
13426,Honda WR-V,Honda,WR-V,2,Dealer,Petrol,Manual,17.5,1199,88.7,5,875000,12.476746203939467
13427,Honda WR-V,Honda,WR-V,3,Individual,Diesel,Manual,25.5,1498,98.6,5,950000,14.287712379549449
13428,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,1010000,16.06103360168111
13429,Honda WR-V,Honda,WR-V,1,Individual,Petrol,Manual,17.5,1199,88.7,5,924000,12.287712379549449
13430,Honda WR-V,Honda,WR-V,3,Individual,Diesel,Manual,25.5,1498,98.6,5,950000,14.287712379549449
13431,Honda WR-V,Honda,WR-V,2,Dealer,Petrol,Manual,17.5,1199,88.7,5,875000,13.287712379549449
13432,Honda WR-V,Honda,WR-V,2,Individual,Petrol,Manual,17.5,1199,88.7,5,775000,13.720671786825555
13433,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,14.332945641023105
13434,Honda WR-V,Honda,WR-V,2,Dealer,Petrol,Manual,17.5,1199,88.7,5,799000,14.520373136339725
13435,Honda WR-V,Honda,WR-V,4,Individual,Petrol,Manual,17.5,1199,88.7,5,750000,13.872674880270605
13436,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,850000,15.871087042254524
13437,Honda WR-V,Honda,WR-V,3,Dealer,Petrol,Manual,17.5,1199,88.7,5,775000,14.550746785383243
13438,Honda WR-V,Honda,WR-V,3,Dealer,Petrol,Manual,17.5,1199,88.7,5,749000,13.94754562524944
13439,Honda WR-V,Honda,WR-V,4,Individual,Petrol,Manual,17.5,1199,88.7,5,850000,14.287712379549449
13440,Honda WR-V,Honda,WR-V,4,Dealer,Petrol,Manual,17.5,1199,88.7,5,640000,15.441517715628486
13441,Honda WR-V,Honda,WR-V,4,Dealer,Petrol,Manual,17.5,1199,88.7,5,785000,15.053247125912426
13442,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,1005000,15.055451915095027
13443,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,895000,14.425215903299383
13444,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,840000,15.010178404020541
13445,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,885000,15.82376527978966
13446,Honda WR-V,Honda,WR-V,3,Individual,Petrol,Manual,17.5,1199,88.7,5,835000,14.213711798105672
13447,Honda WR-V,Honda,WR-V,3,Individual,Diesel,Manual,25.5,1498,98.6,5,814000,13.973697366305352
13448,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,890000,15.010178404020541
13449,Honda WR-V,Honda,WR-V,2,Dealer,Petrol,Manual,17.5,1199,88.7,5,850000,14.66622400280318
13450,Honda WR-V,Honda,WR-V,1,Individual,Petrol,Manual,17.5,1199,88.7,5,925000,12.287712379549449
13451,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,600000,14.609640474436812
13452,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,750000,14.4917904779985
13453,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,14.332945641023105
13454,Honda WR-V,Honda,WR-V,2,Dealer,Diesel,Manual,25.5,1498,98.6,5,990000,13.273212809854334
13455,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,600000,14.609640474436812
13456,Honda WR-V,Honda,WR-V,4,Individual,Petrol,Manual,17.5,1199,88.7,5,750000,14.287712379549449
13457,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,875000,14.838957674201383
13458,Honda WR-V,Honda,WR-V,4,Individual,Petrol,Manual,17.5,1199,88.7,5,850000,14.287712379549449
13459,Honda WR-V,Honda,WR-V,3,Individual,Petrol,Manual,17.5,1199,88.7,5,835000,14.213711798105672
13460,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,850000,15.66622400280318
13461,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,890000,14.425215903299383
13462,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,749000,14.460327901362927
13463,Honda WR-V,Honda,WR-V,4,Individual,Petrol,Manual,17.5,1199,88.7,5,750000,16.053247125912428
13464,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,675000,16.965682841600625
13465,Honda WR-V,Honda,WR-V,3,Individual,Diesel,Manual,25.5,1498,98.6,5,900000,14.609640474436812
13466,Honda WR-V,Honda,WR-V,3,Individual,Diesel,Manual,25.5,1498,98.6,5,814000,13.973697366305352
13467,Honda WR-V,Honda,WR-V,3,Individual,Petrol,Manual,17.5,1199,88.7,5,700000,15.287712379549449
13468,Honda WR-V,Honda,WR-V,4,Individual,Diesel,Manual,25.5,1498,98.6,5,775000,15.287712379549449
13469,Honda WR-V,Honda,WR-V,4,Individual,Diesel,Manual,25.5,1498,98.6,5,750000,14.872674880270605
13470,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,745000,15.345405246717796
13471,Honda WR-V,Honda,WR-V,4,Dealer,Petrol,Manual,17.5,1199,88.7,5,715000,16.26956503283919
13472,Honda WR-V,Honda,WR-V,4,Individual,Petrol,Manual,17.5,1199,88.7,5,650000,14.609640474436812
13473,Honda WR-V,Honda,WR-V,3,Individual,Petrol,Manual,17.5,1199,88.7,5,900000,13.66622400280318
13474,Honda WR-V,Honda,WR-V,4,Individual,Diesel,Manual,25.5,1498,98.6,5,775000,15.872674880270605
13475,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,699000,15.010178404020541
13476,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,785000,15.937005926516589
13477,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,850000,15.66622400280318
13478,Honda WR-V,Honda,WR-V,4,Dealer,Petrol,Manual,17.5,1199,88.7,5,785000,15.053247125912426
13479,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,760000,15.996120363033047
13480,Honda WR-V,Honda,WR-V,3,Dealer,Petrol,Manual,17.5,1199,88.7,5,849000,13.287712379549449
13481,Honda WR-V,Honda,WR-V,4,Dealer,Petrol,Manual,17.5,1199,88.7,5,750000,14.75884780310832
13482,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,675000,16.965682841600625
13483,Honda WR-V,Honda,WR-V,4,Individual,Diesel,Manual,25.5,1498,98.6,5,835000,16.457637380991763
13484,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,15.872674880270605
13485,Honda WR-V,Honda,WR-V,2,Individual,Petrol,Manual,17.5,1199,88.7,5,775000,13.720671786825555
13486,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,749000,14.460327901362927
13487,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,745000,15.345405246717796
13488,Honda WR-V,Honda,WR-V,4,Individual,Diesel,Manual,25.5,1498,98.6,5,775000,15.872674880270605
13489,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,799000,15.288109066143786
13490,Honda WR-V,Honda,WR-V,2,Individual,Petrol,Manual,17.5,1199,88.7,5,775000,13.720671786825555
13491,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,725000,14.92142256922287
13492,Honda WR-V,Honda,WR-V,3,Individual,Petrol,Manual,17.5,1199,88.7,5,835000,14.213711798105672
13493,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,785000,15.937005926516589
13494,Honda WR-V,Honda,WR-V,3,Dealer,Petrol,Manual,17.5,1199,88.7,5,849000,13.287712379549449
13495,Honda WR-V,Honda,WR-V,3,Individual,Diesel,Manual,25.5,1498,98.6,5,790000,13.872674880270605
13496,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,760000,15.996120363033047
13497,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,1005000,15.055451915095027
13498,Honda WR-V,Honda,WR-V,2,Dealer,Petrol,Manual,17.5,1199,88.7,5,875000,12.476746203939467
13499,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,675000,16.965682841600625
13500,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,14.332945641023105
13501,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,745000,15.345405246717796
13502,Honda WR-V,Honda,WR-V,3,Individual,Diesel,Manual,25.5,1498,98.6,5,950000,15.82376527978966
13503,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,16.259117979968547
13504,Honda WR-V,Honda,WR-V,3,Individual,Diesel,Manual,25.5,1498,98.6,5,900000,14.609640474436812
13505,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,749000,14.460327901362927
13506,Honda WR-V,Honda,WR-V,4,Individual,Diesel,Manual,25.5,1498,98.6,5,775000,16.747143998186747
13507,Honda WR-V,Honda,WR-V,3,Individual,Diesel,Manual,25.5,1498,98.6,5,950000,14.287712379549449
13508,Honda WR-V,Honda,WR-V,3,Dealer,Petrol,Manual,17.5,1199,88.7,5,900000,14.053247125912426
13509,Honda WR-V,Honda,WR-V,2,Individual,Diesel,Manual,25.5,1498,98.6,5,1000000,14.4893462407191
13510,Honda WR-V,Honda,WR-V,2,Individual,Diesel,Manual,25.5,1498,98.6,5,975000,13.287712379549449
13511,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,850000,15.871087042254524
13512,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,875000,14.838957674201383
13513,Honda WR-V,Honda,WR-V,4,Dealer,Petrol,Manual,17.5,1199,88.7,5,715000,16.26956503283919
13514,Honda WR-V,Honda,WR-V,4,Dealer,Petrol,Manual,17.5,1199,88.7,5,750000,14.75884780310832
13515,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,725000,16.01017840402054
13516,Honda WR-V,Honda,WR-V,4,Dealer,Petrol,Manual,17.5,1199,88.7,5,733000,14.45763738099176
13517,Honda WR-V,Honda,WR-V,3,Dealer,Petrol,Manual,17.5,1199,88.7,5,825000,15.010178404020541
13518,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,875000,14.838957674201383
13519,Honda WR-V,Honda,WR-V,3,Individual,Petrol,Manual,17.5,1199,88.7,5,900000,13.66622400280318
13520,Honda WR-V,Honda,WR-V,4,Individual,Diesel,Manual,25.5,1498,98.6,5,750000,14.872674880270605
13521,Honda WR-V,Honda,WR-V,2,Individual,Petrol,Manual,17.5,1199,88.7,5,906000,14.609640474436812
13522,Honda WR-V,Honda,WR-V,4,Individual,Petrol,Manual,17.5,1199,88.7,5,850000,14.287712379549449
13523,Honda WR-V,Honda,WR-V,4,Dealer,Diesel,Manual,25.5,1498,98.6,5,785000,15.937005926516589
13524,Honda WR-V,Honda,WR-V,3,Individual,Petrol,Manual,17.5,1199,88.7,5,835000,14.213711798105672
13525,Honda WR-V,Honda,WR-V,4,Dealer,Petrol,Manual,17.5,1199,88.7,5,765000,15.095067301607054
13526,Honda WR-V,Honda,WR-V,3,Dealer,Diesel,Manual,25.5,1498,98.6,5,600000,14.609640474436812
